text,label
"Premise: Climate changes had already had the effect of reducing the amount of forest land; the monks accelerated this process by clearing many more acres in order to make room for ever-growing herds of sheep.

Hypothesis: The effects of climate change can be seen.",0
"Premise: Splendid! 

Hypothesis: The splendid situation is a birthday party.",1
"Premise: The younger girl ran screaming to her.

Hypothesis: The young girl stood frozen in her place. ",2
"Premise: Cybernetics had always been Derry's passion.

Hypothesis: Derry's passion for cybernetics was once strong, but now has faded.",1
"Premise: Agricultural shows

Hypothesis: Military shows",2
"Premise: The strangest role reversal is going on right now and concerns democracy itself.

Hypothesis: There is not role reversal going on right now in relation to democracy.",2
"Premise: But there is a cycle of confirmation; if prophecy indicates a thing will happen, it will happen--though not always as expected.

Hypothesis: There's no order to it; prophecy tries to indicate a thing will happen, but it never does.",2
"Premise: it sure will well good to talk to

Hypothesis: That is unlikely and this conversation has gotten us nowhere.",2
"Premise: Sales of goods and services in undercover operations.

Hypothesis: Goods and Services are sold by undercover agents..",0
"Premise: For example, Bruce Barton's The Man Nobody Knows , a best seller in 1925-26, portrays Jesus as the ultimate businessman.

Hypothesis: Bruce Barton's, ""The Man Nobody Knows"", a best seller in 1925-26, is known as the best example of Jesus as the ultimate businessman.",0
"Premise: Small towns like Louisian lay scattered all over the Oil Fields; the main train line branched between them.

Hypothesis: A main train line went between all the small towns.",0
"Premise: uh-huh you can't do that in a skirt  poor thing

Hypothesis: You cannot do that wearing a skirt.",0
"Premise: We are assured of success?""

Hypothesis: ""We are going to fail, aren't we?""",2
"Premise: That had been made by the Cadets (Constitutional Democrats) under Prince Lvov.

Hypothesis: The Cadets made that under Prince Lvov.",0
"Premise: If ancient writings give only a romanticized view, they do offer a more precise picture of Indo-Aryan society.

Hypothesis: Ancient writings  show an accurate picture of Indo-Anryan society.",2
"Premise: Always Sacrilegious, Always Coca-Cola.)

Hypothesis: Always disrespectful of the religion.",0
"Premise: Write, write, and write.

Hypothesis: Keep on writing.",0
"Premise: is there still that type of music available

Hypothesis: I would love to listen to more of it.",1
"Premise: Then he gave in.

Hypothesis: He would not give in.",2
"Premise: Wagonheim said the program not only will benefit the needy, but also will help improve the public image of lawyers.

Hypothesis: One of the benefits of the program is the boost to lawyers' public image.",0
"Premise: Randy's Anecdotal Wrap-Up

Hypothesis: Randy's Last Words",1
"Premise: But I've seen five other bodies come down like this.

Hypothesis: This is the first body that came down like this.",2
"Premise: Life, unlike Reich's book, is not a series of morality fables.

Hypothesis: Reich's book is a series of morality fables.",0
"Premise: In my Crossfire days, I was patronized even by Sam Donaldson.

Hypothesis: During Crossfire, even Sam Donaldson patronized me.",0
"Premise: Postal Service could increase those same rates by at least 13.

Hypothesis: The rates could go up by 13 during a Postal Service increase.",0
"Premise: oh it's fun i call

Hypothesis: I call, oh, it is fun.",0
"Premise: In addition, Saracens invaded the Provencal coast from North Africa, and Magyar armies attacked Lor?­raine and Bur?­gun?­dy.

Hypothesis: Lorraine and Burgundy were largely unprotected at the time.",1
"Premise: Local legend claims that he wrote part of his great saga, Os Lusadas, in what is now called the Camees Grotto, situated in the spacious tropical Camees Garden.

Hypothesis: It is claimed that a portion of Os Lusadas was written in the Camees Grotto.",0
"Premise: Outside, set in manicured gardens, are the remains of the Abbey of Holyrood.

Hypothesis: The gardens containing the remains of the Abbey of Holyrood are in disarray and not well-kept.",2
"Premise: i am surprised though that we do have so many that are in politics down here

Hypothesis: I am surprised that not many of them are in politics down here.",2
"Premise: The most comfortable courses are in the cooler hill stations, notably Cameron Highlands and Fraser's Hill.

Hypothesis: The hill stations were too cold for a course.",2
"Premise: It cannot be outlawed.

Hypothesis: Abortion cannot be outlawed.",1
"Premise: I ordered Better Sexual Techniques , Advanced Sexual Techniques , Making Sex Fun , and Advanced Oral Sex Techniques (priced about $11.

Hypothesis: There was a discount for the orders I made.",1
"Premise: A fresh access of pain seized the unfortunate old lady. 

Hypothesis: The elderly lady was close to death and in pain.",1
"Premise: i cried when the horse got killed and when the wolf got killed

Hypothesis: Animal killings make me want to cry.",1
"Premise: Generally, FGD systems tend to be constructed closer to the ground compared to SCR technology retrofits.

Hypothesis: FGD systems are usually constructed closer to ground in comparison to SCR technology.",0
"Premise: Postal Service could increase those same rates by at least 13.

Hypothesis: The rates can not be changed by the Postal Service.",2
"Premise: The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies.

Hypothesis: The University of Hawaii campus is located in Honolulu. ",2
"Premise: In the midst of a final desultory polishing of her silver, Tuppence was disturbed by the ringing of the front door bell, and went to answer it.

Hypothesis: Tuppence polishes her silver every day and hates to be disturbed.",1
"Premise: As a result of the comments received, AMS changed the proposed rule and it was republished for comment in March 2000.

Hypothesis: The new version of the rule closed certain loopholes.",1
"Premise: oh, just about nothing.

Hypothesis: Yes, there is a ton.",2
"Premise: Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.

Hypothesis: Even should auditors choose not to comply with such standards, they are a helpful tool in guiding GAGAS work.",0
"Premise: An article explains that Al Gore enlisted for the Vietnam War out of fealty to his father and distaste for draft  Gore deplored the inequity of the rich not having to serve.

Hypothesis: Gore dodged the draft.",2
"Premise: Isn't a woman's body her most personal property?

Hypothesis: Women's bodies are not their own property. ",2
"Premise: Specifically, suppose unconstrained competition were allowed but the Postal Service turned out to have sufficient market power in some product areas to allow other products to be priced at or near the level of incremental cost.

Hypothesis: The Postal Service has a lot of market power.",0
"Premise: Unfortunately, following the vogue of conceptualism, Kentridge has entered a film in the show, , which uses animation of sketches much cruder than the ones he usually does interspersed with documentary footage from the apartheid era.

Hypothesis: Kentridge did not enter a film in any show during his lifetime.",2
"Premise: made it yeah made it all the way through four years of college playing ball but

Hypothesis: I played basketball in college.",0
"Premise: She buried his remains to spare her mother the gruesome sight.

Hypothesis: The remains would have caused grief to her mother.",1
"Premise: Transforming Control of Public Health Programs Raises Concerns (

Hypothesis: Everyone is content with the change of public health programs. ",2
"Premise:  The leaves of the papyrus were dried and used by Ancient Egyptians as a form of paper.

Hypothesis: Papyrus paper was only used by wealthy Egyptians because it was so expensive.",1
"Premise: By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish.

Hypothesis: Charlies I could barely speak Spanish, and the grandson wasn't even born in Spain.",0
"Premise: right right well you know i think uh i think it's going to happen i don't know i don't know what else i could suggest to them you know if they ask me what should we do i don't know i wouldn't know what else to suggest to them just education start with these little kids you know and like you said you know start making it practice you know start showing all the street signs and all the cars of course i think all the cars are manufactured that way they aren't aren't all of them most o f the new ones i'm seeing are are made with miles per hour and kilometers on them

Hypothesis: Education will make it happen.",1
"Premise: and i need to be better because uh uh we just bought it my wife and i just bought a new car and uh you know we want to take real good care of it so uh

Hypothesis: We paid a good amount for it.",1
"Premise: Broadly speaking, the CEF Moderate scenario can be thought of as a 50% increase in funding for programs that promote a variety of both demand-side and supply-side technologies.

Hypothesis: A 50% increase in funding for programs promote a variety of both demand-side and supply-side technologies according to the CEF Moderate scenario.",0
"Premise: Wacky Tangent of the  Washington Week in Review host Ken Bode scolded the New York Times Magazine for a Nov. 9 fashion spread he said endorsed the now-discredited fashion trend of heroin chic.

Hypothesis: Ken Bode hosts Wacky Tangent.",0
"Premise: oh that sounds interesting too

Hypothesis: That sounds fascinating as well.",0
"Premise: He appropriated for the State much of the personal fortunes of the princes, but found it harder to curtail the power of land-owners who had extensive contacts with the more conservative elements in his Congress Party.

Hypothesis: It was difficult to curtail the power of land-owners in extensive contact with the more conservative elements in the Congress Party, because the Party was paying them off.",1
"Premise: This usage points to yadda yadda yadda 's larger social  It suggests that an ever-larger percentage of the content of everyday communication can be correctly anticipated--probably owing in part to the sheer repetition of words and arguments in the various public media.

Hypothesis: It says a smaller percentage of the content of communication can be expected.",2
"Premise: The majority of the agencies that responded appreciated GAO's initiative to develop the protocols and said that they were comprehensive and provided a framework for meaningful communication.

Hypothesis: The agencies that responded appreciated the initiative by GAO, because they were helpful to the agencies.",0
"Premise: It's easy to overdose on the many temples, palaces, and museums in India.

Hypothesis: Many temples and palaces are free to visit in the country.",1
"Premise: Earlier this week, the Pakistani paper Dawn ran an editorial about reports that Pakistani poppy growers are planning to recultivate opium on a bigger scale because they haven't received promised compensation for switching to other crops.

Hypothesis: Pakistani poppy growers are going to grow more opium.",0
"Premise: One opportunist who stayed was Octavius Decatur Gass.

Hypothesis: Octavius described himself as an opportunist often. ",1
"Premise: Dan Burton, in an appearance on Good Morning, America , said he had sent a letter to Attorney General Janet Reno urging her to have the FBI seize the Kuhn paperback immediately so it can be examined by its own labs.

Hypothesis: Dan Burton appeared on Good Morning, America.",0
"Premise: Despite its initial failings, Siegel's Flamingo survived him, as did mob infiltration of casinos.

Hypothesis: Siegel never failed once and was always considered very lucky.",2
"Premise: and it's just like college too i think that if a kid goes to college and you can help them fine but i don't think you should pay the whole way

Hypothesis: You should pay the whole way for the kid's college tuition.",2
"Premise: Search out the House of Dionysos and the House of the Trident with their simple floor patterns, and the House of Dolphins and the House of Masks for more elaborate examples, including Dionysos riding a panther, on the floor of the House of Masks.

Hypothesis: The floor patterns of the House of the Trident are very intricate.",2
"Premise: Despite their many similarities, Koreans and Japanese have long been mutually hostile and have pointed to the vast differences between their languages as proof that they lack a shared ancestry.

Hypothesis: Koreans and Japanese see themselves as different cultures,",0
"Premise: You are sure that you did not in any way disclose your identity?"" Tommy shook his head.

Hypothesis: I wish you hadn't revealed your identity, that was a mistake.",2
"Premise: It was a splendid life ”I loved it."" There was a smile on her face, and her head was thrown back. 

Hypothesis: There were many people listening to her.",1
"Premise: oh i don't know either the other growing up all i knew was

Hypothesis: When I was 7 the only thing I knew was",1
"Premise: you sound like this girl that i talked to about books and we got into movies one night

Hypothesis: You remind me of talking to a girl about books and movies.",0
"Premise: Cultural festivals are one opportunity, but the better way is at a private wedding or feast day when the performances are set in their true context.

Hypothesis: Festivals are a place, but performances at private weddings are more traditional and better due to the correct cultural context.",0
"Premise: or yeah exactly and that's what i say you'll you'll be you'll be so much better off for it as you get older because you know a lot of kids resent things that parents tell them and and stuff but it's because you've been there

Hypothesis: Kids don't like what their parents have told them. ",0
"Premise: You will also see  hippie-made  jewellery on sale, especially at the market in Punta Arab?­.

Hypothesis: The Punta Arab market sells hippie-made hoop earrings. ",1
"Premise: , less than ten years after the death of the prophet Mohamed.

Hypothesis: The prophet Mohamed didn't exist.",2
"Premise: In a six-year study, scientists fed dogs and other animals irradiated chicken and found no evidence of increased cancer or other toxic effects.

Hypothesis: Scientists gave animals irradiated chicken and they all lived as long as the rest of them.",0
"Premise: Through the opt-out approach, Texas attorneys contributed $1 million this year, doubling 2001 contributions.

Hypothesis: This year, Texas attorneys have contributed $500,000 more than in the previous year.",0
"Premise: yes they would they just wouldn't be able to own the kind of automobiles that they think they deserve to own or the kind of homes that we think we deserve to own we might have to you know just be able to i think if we a generation went without debt then the next generation like if if our our generation my husband and i we're twenty eight if we lived our lives and didn't become you know indebted like you know our generation before us that um the budget would balance and that we became accustomed to living with what we could afford which we wouldn't be destitute i mean we wouldn't be living on the street by any means but just compared to how spoiled we are we would be in our own minds but i feel like the generation after us would oh man it it would be so good it would be so much better it wouldn't be perfect but then they could learn to live with what what they could afford to save to buy and if you want a nicer car than that well you save a little longer

Hypothesis: I am glad our generation has no debt.",2
"Premise: To see how The Bell Curve tries and fails to get around these inherent problems, see and .

Hypothesis: Let's see how The Bell Curve tries, but fails, to get around these problems.",0
"Premise: Many users commented on the effectiveness of the new technology in promoting closer relationships among providers.

Hypothesis: They were disappointed to hear the consumer complaints.",2
"Premise: In 1099, under their leaders Godfrey de Bouillon and Tancred, the Crusaders captured the Holy City for Christendom by slaughtering both Muslims and Jews.

Hypothesis: The Muslims captured the Holy City.",2
"Premise: Now it's my turn, and even if I'm walking in a dead man's shoes, I can make my way afresh.

Hypothesis: It's my turn to change things for myself.",0
"Premise: Recent SAB deliberations on mortality and morbidity valuation approaches suggest that some adjustments to unit values are appropriate to reflect economic theory (EPA-SAB-EEAC-00-013, 2000).

Hypothesis: Economic theory is the deciding factor when it comes to valuation.",0
"Premise: She would be almost certainly sent to you under an assumed one.

Hypothesis: The person told the other person that she would be sent to them.",0
"Premise: External Validity The extent to which a finding applies (or can be generalized) to persons, objects, settings, or times other than those that were the subject of study.

Hypothesis: The degree to which conclusions can be applied to objects and persons who weren't subjects in the initial study subject is called External Validity.",0
"Premise: A museum inside the building gives intriguing insight into the life and heyday of the their rich costumes, their scimitars, and rifles inlaid with bright jewels and silver and a horrible bludgeon with a double serrated edge.

Hypothesis: There is a museum that is outside next to the building. ",2
"Premise: Marilyn Manson is darker, more serious, and more vicious than Alice Cooper was.

Hypothesis: Marilyn Manson was not as dark as Alice Cooper is.",2
"Premise: The spear missed Vrenna by only a hand-span.

Hypothesis: The weapon was very sharp.",1
"Premise: I feel that you probably underestimate the danger, and therefore warn you again that I can promise you no protection.

Hypothesis: You underestimate the probability of us getting caught.",1
"Premise: The management of the cafe has established the rules for the use of their facility.

Hypothesis: The management of the cafe enforces a strict dress code.",1
"Premise: However, the other young lady was most kind. 

Hypothesis: I was told to leave immediately by the other young lady who was rather rude to me.",2
"Premise: There is uncertainty associated with all of the numbers presented in this paper due to sampling error and estimation error in econometric estimation procedure used to recover household-level demand functions

Hypothesis: The researchers from Harvard cut corners in gathering data for this project.",1
"Premise: so that's that's one of your priorities there's got to be air has to be an automatic

Hypothesis: Do not get a car if it has a broken air-conditioning system.",1
"Premise: Monday's Question (No.

Hypothesis: There was a question on Monday.",0
"Premise: and uh the whole organization was targeting to replace whole life policies with a term life with annuity an annuity and uh

Hypothesis: Whole life policies with a term life with annuity could be replaced by the whole organization.",0
"Premise: The purpose of the Diwan-i-Khas is hotly disputed; it is not necessarily the hall of private audience that its name implies.

Hypothesis: The purpose of Diwan i Khas is disputed.",0
"Premise: The best beach in Europe ' at least that's the verdict of its regulars.

Hypothesis: The few who visit say it is the worst beach they have ever been to.",2
"Premise: For example, the CFO Council and the Office of Management and Budget (OMB) are aggressively working on eight priority initiatives outlined in the1998 Federal Financial Management Status Report and FiveYear Plan.

Hypothesis: The CFO Council and the OMB are lax about the priority initiatives.",2
"Premise: The chart to which Reich refers was actually presented during Saxton's opening statement, hours before Reich testified, and did not look as Reich claims it did.

Hypothesis: Reich refers to a chart that he misunderstood.",0
"Premise: yeah so it's easy to do i'm actually interested in getting one of those kind of my wife has been talking about this in the past couple of years one of those kind of campers that pop-up so it's about uh maybe eight foot square and but only about two feet tall and when you get to where you're going it raises up and there's tenting material

Hypothesis: I don't want a camper like that.",2
"Premise: She wears either revealing clothes or professional clothes (or perhaps both).

Hypothesis: Sometimes her cleavage is showing and sometimes she's all covered up.",1
"Premise: The biography itself, which uses unpublished diaries and untapped Cuban government archives, is praised for having done a masterly job in evoking Che's complex character, in separating the man from the myth (Peter Canby, the New York Times Book Review ). The Weekly Standard 's Stephen Schwartz calls it tainted for having received official support from the Castro regime and for abetting a Che revival.

Hypothesis: The biography uses only published diaries and well known Cuban government information.",2
"Premise: She's very tired.

Hypothesis: She is very tired.",0
"Premise: It is extremely dangerous to  Every trip to the store becomes a temptation.

Hypothesis: There are dangerous temptations regarding going to the store.",0
"Premise: Both initial and supplemental proposed rule publications invited comments on the information collection requirements imposed by the rule.

Hypothesis: Every comment is thoughtfully read and considered.",1
"Premise: These latter vast regions of forests, rivers, and mountains border the Indonesian state of Kalimantan and the oil-rich sultanate of Brunei.

Hypothesis: The sultanate of Brunei borders the Indonesian state of Kalimantan.",1
"Premise: I smiled vaguely.

Hypothesis: I moved my face.",0
"Premise: Larger boats for up to 20 people, plus crew, offer organized gourmet cruises.

Hypothesis: Larger boats that can fit up to 20 people (not including the crew), have gourmet cruises.",0
"Premise: I ordered Better Sexual Techniques , Advanced Sexual Techniques , Making Sex Fun , and Advanced Oral Sex Techniques (priced about $11.

Hypothesis: My orders did not have any sexual references.",2
"Premise: DOD's common practice for managing this environment has been to create aggressive risk reduction efforts in its programs.

Hypothesis: The DOD increases risk to manage the environment.",2
"Premise: On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.

Hypothesis: Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",0
"Premise: Yes, undoubtedly the hand of Mr. Brown! Mr. Carter paused.

Hypothesis: There is no doubt that hand belongs to Mr. Brown.",0
"Premise: Simmons, probably rap's greatest entrepreneur, lives in New York; schmoozes bankers, fashion designers, and record executives; and cuts deals with conglomerates such as Time Warner.

Hypothesis: Simmons lives in Chicago and never socializes or makes business deals. ",2
"Premise: because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i'm going to have some landscaping put in

Hypothesis: I still do all the gardening and landscaping myself. ",2
"Premise: Kill chickens.

Hypothesis: Use a knife to kill the chickens.",1
"Premise: And she came to you?

Hypothesis: The woman asked if he came to her.",2
"Premise: The commentary is chanted by a chorus of six to eight narrators (reminiscent of the chorus in Greek tragedy) who sit at the side of the stage, while musicians positioned at the back of the stage provide stark accompaniment with flute and drums.

Hypothesis: Both vocal and instrumental accompaniment are use in the theater.",0
"Premise: Don't forget to take a change of clothing and a towel.

Hypothesis: You should buy new clothes and other stuff.",1
"Premise: The Joint Venture which has so amply justified itself by success!"" It was drunk with acclamation.

Hypothesis: The Joint Venture had justified itself by success.",0
"Premise: The way we try to approach it is to identify every legal problem that a client has.

Hypothesis: All of the client's legal problems are supposed to be identified.",0
"Premise: In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.

Hypothesis: The first step to building a more effective government in Texas was the ability to produce fairly stated external financial reports.",0
"Premise: It was still night.

Hypothesis: The sun hadn't risen yet, for the moon was shining daringly in the sky.",0
"Premise: Generally, data collection and analysis are concurrent and interactive-that is, yoked in case study methods.

Hypothesis: Data collection and analysis are concurrent and interactive in cast studies ",0
"Premise: Gerth's prize-winning articles do not mention a CIA report concluding that U.S. security was not harmed by the 1996 accident review.

Hypothesis: Gerth left out important information to make his article seem better.",1
"Premise: Dublin has international restaurants galore, and the New Irish Cuisine is built upon fresh products of Ireland's seas, rivers, and farms.

Hypothesis: New Irish Cuisine is more popular than Dublin's international restaurants. ",1
"Premise: To keep the colors fresh, he dabbed the carcass with blood from a pail, then grabbed his paintbrushes to capture those lurid reds on canvas.

Hypothesis: Many questioned why he was painting with blood in the first place.",1
"Premise: oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever

Hypothesis: There has been several people who had to go for rehabilitation last year.",1
"Premise: One reason for the high value of MLB teams is the prospect of new, publicly financed ballparks . Owners in Baltimore, Cleveland, Chicago, Denver, and Texas have all reaped major profits from these new facilities, built at little or no cost to the teams.

Hypothesis: MLB teams have high value, one of the reasons being new facilities.",0
"Premise: Closed on the Sabbath.

Hypothesis: Sabbath is closed, but until next year.",2
"Premise: So they set about clearing the land for agriculture, setting fire to massive tracts of forest.

Hypothesis: As a result, the land was devastated by erosion.",1
"Premise: You can either fly on TAP/Air Portugal (15-minute flight) or take the ferry (which leaves daily at 8am; Tel. 291/226 511).

Hypothesis: You have the option of flying or taking the ferry.",0
"Premise: sort of a building season season yeah

Hypothesis: The time for major construction projects.",1
"Premise: The final reason for the teen renaissance is boomer self-obsession.

Hypothesis: Boomer self-obsession is one of the reasons for teen renaissance.",0
"Premise: But in all probability the girl will have entirely forgotten the intervening period, and will take up life where she left off at the sinking of the Lusitania.""

Hypothesis: The girl will have most likely forgotten that period.",0
"Premise: farmworkers conducted by the U.S.

Hypothesis: Some farm laborers were sampled.",1
"Premise: Czesiek had suitable experience in the matter.

Hypothesis: The Czesiek had no experience in the matter.",2
"Premise: When the two nations divided it up, France got 54 sq km (21 sq miles) and Holland agreed to take just 41 sq km (16 sq miles), but that included the important salt pond near the Dutch capital of Philipsburg.

Hypothesis: France ended up not getting the salt pound. ",0
"Premise: yeah that that i i had a i had a program due and uh one one window i had the program and the other one i had the program running so if there was ever a mistake i could easily check you know i could look at the program and say this is where i made the error

Hypothesis: Doing it this way took longer, but it was worth it.",1
"Premise: IRS Restructuring and Reform Act, its budget requests, and administration of various tax

Hypothesis: There are no taxes.",2
"Premise: yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or

Hypothesis: I've lived the last 11 years in Massachusetts so I'm basically and honorary Yankee.",0
"Premise: 'Can I get a drink?'

Hypothesis: I would like to get a drink?",0
"Premise: To accommodate these fluctuations and use resources evenly, it would seem reasonable to offer two tiers of  rapid and deferred, with air transportation being used for the rapid product.

Hypothesis: there are other possible forms of transformation, but they are either slower or more expensive.",1
"Premise: Prior to 1986, the United States had been a net creditor because its holdings of foreign assets exceeded foreign holdings of U.S. assets.

Hypothesis: For many, this was considered the best position the US had ever been in financially.",1
"Premise: Your man wouldn't have remained conscious after the first blow.

Hypothesis: After the first blow, your man wouldn't have remained conscious.",0
"Premise: We know they will have to come from the south but that gives them a space as wide as the town in which to launch their attack.

Hypothesis: The people will be approaching from the south.",0
"Premise: now you know the ball'll go straight and i go  i never broke a club or anything but you know i'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i don't get upset any more so

Hypothesis: Age has made me more calm when I play sports.",0
"Premise: Or Sherlock Holmes?""

Hypothesis: Was it Sherlock Holmes?",0
"Premise: His proud reserve--a product of 40 years in the spotlight--is refreshing but does not bode well for his capacity to shepherd big ideas through Congress.

Hypothesis: He is way too loud.",1
"Premise: Don't you know?

Hypothesis: Do you not know?",0
"Premise: Cybernetics had always been Derry's passion.

Hypothesis: Derry had a passion for cybernetics.",0
"Premise: Some are reported as not having been wanted at all.

Hypothesis: All are reported as being completely and fully wanted.",2
"Premise: and those are the people that you know can you rehabilitate them the some of the ones that are you know perpetual

Hypothesis: If people repeatedly commit the same crimes, why bother letting them out?",1
"Premise: This fellow is flying a hot air balloon and suddenly realizes he is lost.

Hypothesis: This fellow is flying a hot air balloon and is lost.",0
"Premise: In the 19th century, when Kashmir was the most exotic hill-station of them all, the maharaja forbade the British to buy land there, so they then hit on the brilliant alternative of building luxuriously appointed houseboats moored on the lakes near Srinagar.

Hypothesis: The British alternatively built houseboats but they were not luxurious.",2
"Premise: They just don't like it as much as men do.

Hypothesis: Guys seem to like it way more than them.",0
"Premise: I am asserting my membership in the club of Old Geezers.

Hypothesis: I am asserting my membership in the club of Old Geezers because I am 95.",1
"Premise: 5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.

Hypothesis: Educational lay programs deal with law and justice.",0
"Premise: you know your children are going you know you've got five children in school instead of somebody that only has one or none and so you they're paying more income tax to pay for your children to go to school it just you know doesn't make sense

Hypothesis: The income tax laws need to be changed to make them fair.",1
"Premise: Their supplies scarce, their harvest meager, and their spirit broken, they abandoned the fort in 1858.

Hypothesis: Their supplies remained very low and hard to maintain.",0
"Premise: plus i like to dance you know

Hypothesis: I hate dancing, you know.",2
"Premise: Cornwall Beach, another private beach with perfect sand and sheltered waters, can be found behind the Jamaica Tourist Office building, a short distance east along Gloucester Avenue.

Hypothesis: There are several private beaches off of Gloucester Avenue.",1
"Premise: 83 At that point, Poirot nudged me gently, indicating two men who were sitting together near the door. 

Hypothesis: The two men looked mean.",1
"Premise: As a professional courtesy, GAO will inform requesters of substantive media inquiries during an ongoing assignment.

Hypothesis: GAO will never inform requesters of substantive media inquiries during an ongoing assignment. ",2
"Premise: But there is a cycle of confirmation; if prophecy indicates a thing will happen, it will happen--though not always as expected.

Hypothesis: What is predicted by prophecy, though sometimes unexpected, is always enjoyable.",1
"Premise: yes yeah yeah well it it that's right and it

Hypothesis: that isn't correct",2
"Premise: Escaped or abandoned raccoons have been breeding in the wild for the past 20 years and have damaged corn crops, watermelon and melon farms, and rainbow trout hatcheries, the paper said.

Hypothesis: Raccoons, if they are escaped or abandoned, tend to go to the seaside- this is what has been happening for the past 20 years.",1
"Premise: Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.

Hypothesis: Oldman made himself a creature that bit everyone he saw.",1
"Premise: In an atmosphere of economic crisis stagnant productivity, bank closures, and rising unemployment conservatives wanted somebody tougher, more dynamic than eternally compromising old-style politicians.

Hypothesis: There was no such thing as a bank.",2
"Premise: were sort of a double sign with a a big miles per hour and a little kilometers per hour type uh marking on the side

Hypothesis: A sign displaying both mph and kph.",0
"Premise: i don't even know how they figure it really i'm glad i don't work in a store

Hypothesis: I'm glad I don't work in a department store.",1
"Premise: (It may resemble Dungeons &amp

Hypothesis: It could look like, as the teacher says, Dungeons and",1
"Premise: an d now we got the governor she's going to do that

Hypothesis: Now we have the governor, there is no way she is going to do it.",2
"Premise: The movie isn't clear on where the secret report that kicked off Bergman's interest in tobacco came from, or who in the FDA thought it was a good idea to turn him onto Wigand.

Hypothesis: Bergman does not know who Wigand is.",2
"Premise: If the face has been getting longer at the bottom over the generations, it has been getting shorter (and broader) on top.

Hypothesis: The face gets longer and thinner at the bottom throughout the generations.",1
"Premise: Despite all the hoopla over a pro-choice advocate's confession that he had lied about the circumstances under which the procedure is generally used, only five lawmakers switched their votes from no to yes.

Hypothesis: 100 lawmakers switched their votes from no to yes upon learning that the advocate had lied about the circumstances of the procedure.",2
"Premise: The DO concentration must not fall below

Hypothesis: The DO concentration fell below.",1
"Premise: Bien! he said at last. 

Hypothesis: He finally blurted something out.",0
"Premise: From there, take the road that heads back to the coast and Es Pujols, Formentera's premier resort village.

Hypothesis: Formentera's premier resort village has swimming pools, bars and restaurants.",1
"Premise: I had rejected it as absurd, nevertheless it persisted. 

Hypothesis: I rejected it as absurd but it persisted out of protest.",1
"Premise: there and they uh they in fact they had this was in uh the late twenties and they in fact used some of the equipment that had been left over and uh he turned them down it it's interesting that that most people don't realize how small the canal is have you ever been there

Hypothesis: This was in 1928",1
"Premise: other side that's a good idea

Hypothesis: Only after we finish the first side.",1
"Premise: Concurrent with downsizing, procurement regulations have been modified to allow agencies greater flexibility and choice in selecting contracting methods for acquiring facilities.

Hypothesis: Agencies have been further restricted and given less choice in selecting contracting methods.",2
"Premise: isn't it i can remember i've only been here eight years but i can remember coming to work from i used to live in Wylie and i could see downtown Dallas

Hypothesis: I could see downtown Dallas from where I lived in Wylie.",0
"Premise: The questions may need to be tailored to

Hypothesis: A majority of the questions referenced will need to be tailored to.",1
"Premise: Each room was outfitted with a leather sofa and three fold-out beds for students exhausted after a full day of hard work.

Hypothesis: There were only two beds per room for the students.",2
"Premise: He and his associates weren't operating at the level of metaphor.

Hypothesis: The associates were not at level at the metaphor.",0
"Premise: A member of the only student-run chapter of the American Civil Liberties Union in New York state, Zelon worked to resolve disputes between students and police officers to help protect the public's right to peaceful protest.

Hypothesis: Zelon was founded over five years ago in New York.",1
"Premise: do you think most states have that or

Hypothesis: In your opinion, do most states have that?",0
"Premise: They consolidated programs to increase efficiency and deploy resources more effectively

Hypothesis: Programs to decrease efficiency were consolidated.",2
"Premise: The director, Michael Mann, has never tried to tell a story as complex (or nonviolent) as The Insider , and he and his co-screenwriter, Eric Roth, don't shape their narrative very satisfyingly.

Hypothesis: Michael Mann made his directorial debut in it.",2
"Premise: The Implementation of National and European Legislation Concerning Air Emissions from Large Combustion Plants in Germany

Hypothesis: Germany's air emissions must be reduced by 25%.",1
"Premise: so i like music i like listening to music so i don't usually listen to KCBI and then there's another one called Journey that's somewhere in between the two of those it's in between ninety and ninety four

Hypothesis: KCBI does not play music, so I don't listen to it.",2
